outer_loop_array_packed,middle_loop_array_packed,inner_loop_array_packed,outer_loop_tiling_factor,middle_loop_tiling_factor,inner_loop_tiling_factor,objective
True,False,False,80,64,20,0.0022069999999999
True,False,False,80,64,32,0.0022975
True,False,False,80,64,50,0.002127
True,False,False,80,64,64,0.0021089999999999
True,False,False,80,64,80,0.001993
True,False,False,80,64,100,0.0022155
True,False,False,80,64,128,0.0021735
True,False,False,80,64,256,0.00236
True,False,False,80,80,4,0.00285
True,False,False,80,80,8,0.002397
True,False,False,80,80,16,0.002138
True,False,False,80,80,20,0.002155
True,False,False,80,80,32,0.0021915
True,False,False,80,80,50,0.00214
True,False,False,80,80,64,0.002382
True,False,False,80,80,80,0.002084
True,False,False,80,80,100,0.00214
True,False,False,80,80,128,0.001774
True,False,False,80,80,256,0.0015285
True,False,False,80,100,4,0.0028975
True,False,False,80,100,8,0.0024345
True,False,False,80,100,16,0.0021035
True,False,False,80,100,20,0.0021615
True,False,False,80,100,32,0.00214
True,False,False,80,100,50,0.001986
True,False,False,80,100,64,0.0019375
True,False,False,80,100,80,0.0019744999999999
True,False,False,80,100,100,0.0021195
True,False,False,80,100,128,0.0019295
True,False,False,80,100,256,0.001465
True,False,False,80,128,4,0.0028425
True,False,False,80,128,8,0.0024635
True,False,False,80,128,16,0.0023095
True,False,False,80,128,20,0.0022005
True,False,False,80,128,32,0.0017569999999999
True,False,False,80,128,50,0.0025475
True,False,False,80,128,64,0.0020235
True,False,False,80,128,80,0.001893
True,False,False,80,128,100,0.001947
True,False,False,80,128,128,0.001814
True,False,False,80,128,256,0.002486
True,False,False,80,2048,4,0.0029235
True,False,False,80,2048,8,0.0021165
True,False,False,80,2048,16,0.0021265
True,False,False,80,2048,20,0.0019285
True,False,False,80,2048,32,0.0018915
True,False,False,80,2048,50,0.00181
True,False,False,80,2048,64,0.0019435
True,False,False,80,2048,80,0.0021349999999999
True,False,False,80,2048,100,0.001986
True,False,False,80,2048,128,0.002021
True,False,False,80,2048,256,0.0015864999999999
True,False,False,96,4,4,0.0029335
True,False,False,96,4,8,0.002646
True,False,False,96,4,16,0.0021815
True,False,False,96,4,20,0.001951
True,False,False,96,4,32,0.002281
True,False,False,96,4,50,0.0023179999999999
True,False,False,96,4,64,0.0021995
True,False,False,96,4,80,0.0021295
True,False,False,96,4,100,0.002189
True,False,False,96,4,128,0.0021625
True,False,False,96,4,256,0.002247
True,False,False,96,8,4,0.002701
True,False,False,96,8,8,0.0023915
True,False,False,96,8,16,0.002351
True,False,False,96,8,20,0.0021225
True,False,False,96,8,32,0.0022364999999999
True,False,False,96,8,50,0.0022065
True,False,False,96,8,64,0.0022685
True,False,False,96,8,80,0.00197
True,False,False,96,8,100,0.0020245
True,False,False,96,8,128,0.0021935
True,False,False,96,8,256,0.0017569999999999
True,False,False,96,16,4,0.002691
True,False,False,96,16,8,0.0024535
True,False,False,96,16,16,0.002077
True,False,False,96,16,20,0.0022795
True,False,False,96,16,32,0.0019665
True,False,False,96,16,50,0.001941
True,False,False,96,16,64,0.001927
True,False,False,96,16,80,0.0020815
True,False,False,96,16,100,0.0021964999999999
True,False,False,96,16,128,0.0021
True,False,False,96,16,256,0.0018695
True,False,False,96,20,4,0.002946
True,False,False,96,20,8,0.0025065
True,False,False,96,20,16,0.0024495
True,False,False,96,20,20,0.0021245
True,False,False,96,20,32,0.0021615
True,False,False,96,20,50,0.002206
True,False,False,96,20,64,0.002196
True,False,False,96,20,80,0.0024809999999999
True,False,False,96,20,100,0.0020975
True,False,False,96,20,128,0.0022935
True,False,False,96,20,256,0.001642
True,False,False,96,32,4,0.0029595
True,False,False,96,32,8,0.002457
True,False,False,96,32,16,0.002428
True,False,False,96,32,20,0.0021055
True,False,False,96,32,32,0.0021705
True,False,False,96,32,50,0.002222
True,False,False,96,32,64,0.0021815
True,False,False,96,32,80,0.0022595
True,False,False,96,32,100,0.0021575
True,False,False,96,32,128,0.002104
True,False,False,96,32,256,0.001788
True,False,False,96,50,4,0.0032045
True,False,False,96,50,8,0.0025765
True,False,False,96,50,16,0.0023499999999999
True,False,False,96,50,20,0.002522
True,False,False,96,50,32,0.0022645
True,False,False,96,50,50,0.002168
True,False,False,96,50,64,0.0022195
True,False,False,96,50,80,0.0019795
True,False,False,96,50,100,0.002339
True,False,False,96,50,128,0.0019885
True,False,False,96,50,256,0.001533
True,False,False,96,64,4,0.00285
True,False,False,96,64,8,0.002471
True,False,False,96,64,16,0.0023769999999999
True,False,False,96,64,20,0.002086
True,False,False,96,64,32,0.002341
True,False,False,96,64,50,0.0022725
True,False,False,96,64,64,0.0020905
True,False,False,96,64,80,0.0018665
True,False,False,96,64,100,0.0021374999999999
True,False,False,96,64,128,0.0021665
True,False,False,96,64,256,0.0023625
True,False,False,96,80,4,0.00297
True,False,False,96,80,8,0.0022125
True,False,False,96,80,16,0.0019985
True,False,False,96,80,20,0.002397
True,False,False,96,80,32,0.0018375
True,False,False,96,80,50,0.0018495
True,False,False,96,80,64,0.0018549999999999
True,False,False,96,80,80,0.0021195
True,False,False,96,80,100,0.0019779999999999
True,False,False,96,80,128,0.001826
True,False,False,96,80,256,0.0015165
True,False,False,96,100,4,0.0029665
True,False,False,96,100,8,0.002356
True,False,False,96,100,16,0.0019985
True,False,False,96,100,20,0.002326
True,False,False,96,100,32,0.0020685
True,False,False,96,100,50,0.0018085
True,False,False,96,100,64,0.0018145
True,False,False,96,100,80,0.002119
True,False,False,96,100,100,0.001979
True,False,False,96,100,128,0.0019264999999999
True,False,False,96,100,256,0.001634
True,False,False,96,128,4,0.0028415
True,False,False,96,128,8,0.0021755
True,False,False,96,128,16,0.0019645
True,False,False,96,128,20,0.0023699999999999
True,False,False,96,128,32,0.0019535
True,False,False,96,128,50,0.0019905
True,False,False,96,128,64,0.0018585
True,False,False,96,128,80,0.0022115
True,False,False,96,128,100,0.002017
True,False,False,96,128,128,0.0019865
True,False,False,96,128,256,0.0023585
True,False,False,96,2048,4,0.00296
True,False,False,96,2048,8,0.0022085
True,False,False,96,2048,16,0.00223
True,False,False,96,2048,20,0.0019705
True,False,False,96,2048,32,0.0019435
True,False,False,96,2048,50,0.0017055
True,False,False,96,2048,64,0.0018885
True,False,False,96,2048,80,0.0021075
True,False,False,96,2048,100,0.001995
True,False,False,96,2048,128,0.002079
True,False,False,96,2048,256,0.0014925
True,False,False,100,4,4,0.0027565
True,False,False,100,4,8,0.002661
True,False,False,100,4,16,0.00214
True,False,False,100,4,20,0.0019745
True,False,False,100,4,32,0.0022459999999999
True,False,False,100,4,50,0.0022364999999999
True,False,False,100,4,64,0.0022034999999999
True,False,False,100,4,80,0.0020815
True,False,False,100,4,100,0.002169
True,False,False,100,4,128,0.002151
True,False,False,100,4,256,0.0022614999999999
True,False,False,100,8,4,0.0027264999999999
True,False,False,100,8,8,0.0024855
True,False,False,100,8,16,0.0030134999999999
True,False,False,100,8,20,0.002077
True,False,False,100,8,32,0.0022245
True,False,False,100,8,50,0.002176
True,False,False,100,8,64,0.0021515
True,False,False,100,8,80,0.002075
True,False,False,100,8,100,0.0021314999999999
True,False,False,100,8,128,0.002228
True,False,False,100,8,256,0.0017545
True,False,False,100,16,4,0.0026765
True,False,False,100,16,8,0.0023675
True,False,False,100,16,16,0.002055
True,False,False,100,16,20,0.0022535
True,False,False,100,16,32,0.00209
True,False,False,100,16,50,0.00204
True,False,False,100,16,64,0.0019775
True,False,False,100,16,80,0.002084
True,False,False,100,16,100,0.002126
True,False,False,100,16,128,0.002094
True,False,False,100,16,256,0.001831
True,False,False,100,20,4,0.0027695
True,False,False,100,20,8,0.002535
True,False,False,100,20,16,0.0023144999999999
True,False,False,100,20,20,0.002043
True,False,False,100,20,32,0.0021745
True,False,False,100,20,50,0.002234
True,False,False,100,20,64,0.0022294999999999
True,False,False,100,20,80,0.0025729999999999
True,False,False,100,20,100,0.002053
True,False,False,100,20,128,0.0022215
True,False,False,100,20,256,0.0017305
True,False,False,100,32,4,0.0029145
True,False,False,100,32,8,0.0024479999999999
True,False,False,100,32,16,0.0023685
True,False,False,100,32,20,0.002072
True,False,False,100,32,32,0.0022675
True,False,False,100,32,50,0.0022065
True,False,False,100,32,64,0.0022845
True,False,False,100,32,80,0.0021019999999999
True,False,False,100,32,100,0.0019725
True,False,False,100,32,128,0.002087
True,False,False,100,32,256,0.001807
True,False,False,100,50,4,0.002851
True,False,False,100,50,8,0.0024695
True,False,False,100,50,16,0.002723
True,False,False,100,50,20,0.002112
True,False,False,100,50,32,0.0022199999999999
True,False,False,100,50,50,0.002208
True,False,False,100,50,64,0.0021695
True,False,False,100,50,80,0.0020115
True,False,False,100,50,100,0.0019845
True,False,False,100,50,128,0.001949
True,False,False,100,50,256,0.0014805
True,False,False,100,64,4,0.0031335
True,False,False,100,64,8,0.002502
True,False,False,100,64,16,0.00243
True,False,False,100,64,20,0.0021775
True,False,False,100,64,32,0.002248
True,False,False,100,64,50,0.0021855
True,False,False,100,64,64,0.002138
True,False,False,100,64,80,0.0019925
True,False,False,100,64,100,0.002013
True,False,False,100,64,128,0.002026
True,False,False,100,64,256,0.0023435
True,False,False,100,80,4,0.0028335
True,False,False,100,80,8,0.0023315
True,False,False,100,80,16,0.002232
True,False,False,100,80,20,0.0022005
True,False,False,100,80,32,0.0017764999999999
True,False,False,100,80,50,0.0018195
True,False,False,100,80,64,0.002169
True,False,False,100,80,80,0.0022295
True,False,False,100,80,100,0.0018475
True,False,False,100,80,128,0.0018235
True,False,False,100,80,256,0.0014689999999999
True,False,False,100,100,4,0.0029075
True,False,False,100,100,8,0.0023695
True,False,False,100,100,16,0.0022035
True,False,False,100,100,20,0.002643
True,False,False,100,100,32,0.0017415
True,False,False,100,100,50,0.0017135
True,False,False,100,100,64,0.0020905
True,False,False,100,100,80,0.002185
True,False,False,100,100,100,0.0019825
True,False,False,100,100,128,0.0018565
True,False,False,100,100,256,0.0014235
True,False,False,100,128,4,0.0029325
True,False,False,100,128,8,0.0023239999999999
True,False,False,100,128,16,0.0022094999999999
True,False,False,100,128,20,0.0021945
True,False,False,100,128,32,0.001889
True,False,False,100,128,50,0.0018815
True,False,False,100,128,64,0.001885
True,False,False,100,128,80,0.0021915
True,False,False,100,128,100,0.0018725
True,False,False,100,128,128,0.0019105
True,False,False,100,128,256,0.002341
True,False,False,100,2048,4,0.002862
True,False,False,100,2048,8,0.0022385
True,False,False,100,2048,16,0.002205
True,False,False,100,2048,20,0.0023225
True,False,False,100,2048,32,0.0020225
True,False,False,100,2048,50,0.0017375
True,False,False,100,2048,64,0.0018844999999999
True,False,False,100,2048,80,0.0020885
True,False,False,100,2048,100,0.002168
True,False,False,100,2048,128,0.0020715
True,False,False,100,2048,256,0.001563
True,False,False,128,4,4,0.0029265
True,False,False,128,4,8,0.0028015
True,False,False,128,4,16,0.00215
True,False,False,128,4,20,0.001849
True,False,False,128,4,32,0.0020295
True,False,False,128,4,50,0.002003
True,False,False,128,4,64,0.0020109999999999
True,False,False,128,4,80,0.0021005
True,False,False,128,4,100,0.0020369999999999
True,False,False,128,4,128,0.0021655
True,False,False,128,4,256,0.002255
True,False,False,128,8,4,0.0027375
True,False,False,128,8,8,0.0021579999999999
True,False,False,128,8,16,0.002339
True,False,False,128,8,20,0.0025535
True,False,False,128,8,32,0.001955
True,False,False,128,8,50,0.0019485
True,False,False,128,8,64,0.0019185
True,False,False,128,8,80,0.0020585
True,False,False,128,8,100,0.0019765
True,False,False,128,8,128,0.0021425
True,False,False,128,8,256,0.0017315
True,False,False,128,16,4,0.0028645
True,False,False,128,16,8,0.0025845
True,False,False,128,16,16,0.002178
True,False,False,128,16,20,0.0022255
True,False,False,128,16,32,0.0019045
True,False,False,128,16,50,0.001851
True,False,False,128,16,64,0.001885
True,False,False,128,16,80,0.0022985
True,False,False,128,16,100,0.00218
True,False,False,128,16,128,0.0021395
True,False,False,128,16,256,0.0018335
True,False,False,128,20,4,0.002761
True,False,False,128,20,8,0.002287
True,False,False,128,20,16,0.0022985
True,False,False,128,20,20,0.0020985
True,False,False,128,20,32,0.002178
True,False,False,128,20,50,0.0018605
True,False,False,128,20,64,0.0021575
True,False,False,128,20,80,0.0021695
True,False,False,128,20,100,0.002237
True,False,False,128,20,128,0.0019874999999999
True,False,False,128,20,256,0.001739
True,False,False,128,32,4,0.0028535
True,False,False,128,32,8,0.0022715
True,False,False,128,32,16,0.0022595
True,False,False,128,32,20,0.002064
True,False,False,128,32,32,0.0018809999999999
True,False,False,128,32,50,0.001934
True,False,False,128,32,64,0.001866
True,False,False,128,32,80,0.0023635
True,False,False,128,32,100,0.0022684999999999
True,False,False,128,32,128,0.001876
True,False,False,128,32,256,0.0018295
True,False,False,128,50,4,0.0029935
True,False,False,128,50,8,0.002262
True,False,False,128,50,16,0.002343
True,False,False,128,50,20,0.002151
True,False,False,128,50,32,0.002023
True,False,False,128,50,50,0.0019235
True,False,False,128,50,64,0.0018905
True,False,False,128,50,80,0.0022234999999999
True,False,False,128,50,100,0.0019915
True,False,False,128,50,128,0.0019705
True,False,False,128,50,256,0.0014345
True,False,False,128,64,4,0.0028425
True,False,False,128,64,8,0.0022455
True,False,False,128,64,16,0.0023635
True,False,False,128,64,20,0.002099
True,False,False,128,64,32,0.0021314999999999
True,False,False,128,64,50,0.001846
True,False,False,128,64,64,0.001817
True,False,False,128,64,80,0.002391
True,False,False,128,64,100,0.002263
True,False,False,128,64,128,0.0019255
True,False,False,128,64,256,0.0023285
True,False,False,128,80,4,0.002735
True,False,False,128,80,8,0.002293
True,False,False,128,80,16,0.002414
True,False,False,128,80,20,0.0020045
True,False,False,128,80,32,0.002128
True,False,False,128,80,50,0.001754
True,False,False,128,80,64,0.0023975
True,False,False,128,80,80,0.0021445
True,False,False,128,80,100,0.002073
True,False,False,128,80,128,0.001887
True,False,False,128,80,256,0.0016655
True,False,False,128,100,4,0.002717
True,False,False,128,100,8,0.0022005
True,False,False,128,100,16,0.0021155
True,False,False,128,100,20,0.002047
True,False,False,128,100,32,0.0021095
True,False,False,128,100,50,0.0017655
True,False,False,128,100,64,0.0020675
True,False,False,128,100,80,0.002094
True,False,False,128,100,100,0.002054
True,False,False,128,100,128,0.0020785
True,False,False,128,100,256,0.0014785
True,False,False,128,128,4,0.0030525
True,False,False,128,128,8,0.0024275
True,False,False,128,128,16,0.002066
True,False,False,128,128,20,0.0021675
True,False,False,128,128,32,0.00214
True,False,False,128,128,50,0.002007
True,False,False,128,128,64,0.00203
True,False,False,128,128,80,0.0021365
True,False,False,128,128,100,0.0023235
True,False,False,128,128,128,0.0020204999999999
True,False,False,128,128,256,0.002332
True,False,False,128,2048,4,0.002999
True,False,False,128,2048,8,0.002477
True,False,False,128,2048,16,0.002267
True,False,False,128,2048,20,0.0020375
True,False,False,128,2048,32,0.002034
True,False,False,128,2048,50,0.0017764999999999
True,False,False,128,2048,64,0.0020239999999999
True,False,False,128,2048,80,0.001924
True,False,False,128,2048,100,0.001964
True,False,False,128,2048,128,0.0021739999999999
True,False,False,128,2048,256,0.0016424999999999
False,True,True,4,4,4,0.001606
False,True,True,4,4,8,0.0014949999999999
False,True,True,4,4,16,0.001764
False,True,True,4,4,20,0.001413
False,True,True,4,4,32,0.0011775
False,True,True,4,4,50,0.0012475
False,True,True,4,4,64,0.0012385
False,True,True,4,4,80,0.001241
False,True,True,4,4,100,0.001326
False,True,True,4,4,128,0.0011415
False,True,True,4,4,256,0.0012044999999999
False,True,True,4,8,4,0.001675
False,True,True,4,8,8,0.001302
False,True,True,4,8,16,0.001171
False,True,True,4,8,20,0.0013805
False,True,True,4,8,32,0.0011589999999999
False,True,True,4,8,50,0.0011985
False,True,True,4,8,64,0.0012545
False,True,True,4,8,80,0.001248
False,True,True,4,8,100,0.001242
False,True,True,4,8,128,0.0011125
False,True,True,4,8,256,0.0012245
False,True,True,4,16,4,0.0017664999999999
False,True,True,4,16,8,0.00136
False,True,True,4,16,16,0.0011875
False,True,True,4,16,20,0.0015095
False,True,True,4,16,32,0.0012545
False,True,True,4,16,50,0.0012425
False,True,True,4,16,64,0.00131
False,True,True,4,16,80,0.0012735
False,True,True,4,16,100,0.0011055
False,True,True,4,16,128,0.001115
False,True,True,4,16,256,0.0012075
False,True,True,4,20,4,0.001568
False,True,True,4,20,8,0.001258
False,True,True,4,20,16,0.0011925
False,True,True,4,20,20,0.00116
False,True,True,4,20,32,0.0013395
False,True,True,4,20,50,0.001368
False,True,True,4,20,64,0.0012435
False,True,True,4,20,80,0.0012485
False,True,True,4,20,100,0.001233
False,True,True,4,20,128,0.0011835
False,True,True,4,20,256,0.001134
False,True,True,4,32,4,0.0016944999999999
False,True,True,4,32,8,0.0015575
False,True,True,4,32,16,0.001313
False,True,True,4,32,20,0.001232
False,True,True,4,32,32,0.001184
False,True,True,4,32,50,0.0011455
False,True,True,4,32,64,0.0011835
False,True,True,4,32,80,0.0010869999999999
False,True,True,4,32,100,0.001205
False,True,True,4,32,128,0.0010975
False,True,True,4,32,256,0.0014215
False,True,True,4,50,4,0.0019415
False,True,True,4,50,8,0.0013295
False,True,True,4,50,16,0.001141
False,True,True,4,50,20,0.001278
False,True,True,4,50,32,0.00122
False,True,True,4,50,50,0.0011565
False,True,True,4,50,64,0.00121
False,True,True,4,50,80,0.0010895
False,True,True,4,50,100,0.001317
False,True,True,4,50,128,0.0011575
False,True,True,4,50,256,0.0012485
False,True,True,4,64,4,0.0014945
False,True,True,4,64,8,0.001447
False,True,True,4,64,16,0.0012705
False,True,True,4,64,20,0.0012535
False,True,True,4,64,32,0.001266
False,True,True,4,64,50,0.001147
False,True,True,4,64,64,0.0011519999999999
False,True,True,4,64,80,0.0011495
False,True,True,4,64,100,0.001227
False,True,True,4,64,128,0.0010985
False,True,True,4,64,256,0.0021225
False,True,True,4,80,4,0.0016489999999999
False,True,True,4,80,8,0.001423
False,True,True,4,80,16,0.0012745
False,True,True,4,80,20,0.001352
False,True,True,4,80,32,0.0014025
False,True,True,4,80,50,0.001174
False,True,True,4,80,64,0.001341
False,True,True,4,80,80,0.0012469999999999
False,True,True,4,80,100,0.0011099999999999
False,True,True,4,80,128,0.0012729999999999
False,True,True,4,80,256,0.0012845
False,True,True,4,100,4,0.0015135
False,True,True,4,100,8,0.001351
False,True,True,4,100,16,0.0011585
False,True,True,4,100,20,0.001153
False,True,True,4,100,32,0.0011519999999999
False,True,True,4,100,50,0.0011949999999999
False,True,True,4,100,64,0.001233
False,True,True,4,100,80,0.0011665
False,True,True,4,100,100,0.001142
False,True,True,4,100,128,0.0012139999999999
False,True,True,4,100,256,0.0011735
False,True,True,4,128,4,0.001695
False,True,True,4,128,8,0.001374
False,True,True,4,128,16,0.0011979999999999
False,True,True,4,128,20,0.0012764999999999
False,True,True,4,128,32,0.001089
False,True,True,4,128,50,0.001246
False,True,True,4,128,64,0.001258
False,True,True,4,128,80,0.0011675
False,True,True,4,128,100,0.0011455
False,True,True,4,128,128,0.00116
False,True,True,4,128,256,0.0020705
False,True,True,4,2048,4,0.0015655
False,True,True,4,2048,8,0.001233
False,True,True,4,2048,16,0.0013275
False,True,True,4,2048,20,0.0012794999999999
False,True,True,4,2048,32,0.002139
False,True,True,4,2048,50,0.001177
False,True,True,4,2048,64,0.001142
False,True,True,4,2048,80,0.0010969999999999
False,True,True,4,2048,100,0.001171
False,True,True,4,2048,128,0.001077
False,True,True,4,2048,256,0.0012534999999999
False,True,True,8,4,4,0.001899
False,True,True,8,4,8,0.0013974999999999
False,True,True,8,4,16,0.001302
False,True,True,8,4,20,0.0013005
False,True,True,8,4,32,0.0011849999999999
False,True,True,8,4,50,0.001217
False,True,True,8,4,64,0.001256
False,True,True,8,4,80,0.0012125
False,True,True,8,4,100,0.001264
False,True,True,8,4,128,0.0012235
False,True,True,8,4,256,0.0011875
False,True,True,8,8,4,0.001929
False,True,True,8,8,8,0.001323
False,True,True,8,8,16,0.0012775
False,True,True,8,8,20,0.0013205
False,True,True,8,8,32,0.00122
False,True,True,8,8,50,0.0012245
False,True,True,8,8,64,0.0011394999999999
False,True,True,8,8,80,0.0011915
False,True,True,8,8,100,0.0011935
False,True,True,8,8,128,0.0012185
False,True,True,8,8,256,0.001274
False,True,True,8,16,4,0.0018945
False,True,True,8,16,8,0.0013455
False,True,True,8,16,16,0.001115
False,True,True,8,16,20,0.001305
False,True,True,8,16,32,0.001386
False,True,True,8,16,50,0.001181
False,True,True,8,16,64,0.0011765
False,True,True,8,16,80,0.0011819999999999
False,True,True,8,16,100,0.00119
False,True,True,8,16,128,0.0011845
False,True,True,8,16,256,0.001948
False,True,True,8,20,4,0.0018665
False,True,True,8,20,8,0.001548
False,True,True,8,20,16,0.00136
False,True,True,8,20,20,0.001335
False,True,True,8,20,32,0.0015435
False,True,True,8,20,50,0.001096
False,True,True,8,20,64,0.0012515
False,True,True,8,20,80,0.001263
False,True,True,8,20,100,0.0012295
False,True,True,8,20,128,0.0011
False,True,True,8,20,256,0.001242
False,True,True,8,32,4,0.0020239999999999
False,True,True,8,32,8,0.001256
False,True,True,8,32,16,0.0012535
False,True,True,8,32,20,0.0021355
False,True,True,8,32,32,0.0012115
False,True,True,8,32,50,0.0012395
False,True,True,8,32,64,0.001163
False,True,True,8,32,80,0.0012014999999999
False,True,True,8,32,100,0.001138
False,True,True,8,32,128,0.001144
False,True,True,8,32,256,0.0014265
False,True,True,8,50,4,0.002005
False,True,True,8,50,8,0.001311
False,True,True,8,50,16,0.00114
False,True,True,8,50,20,0.0012155
False,True,True,8,50,32,0.0010885
False,True,True,8,50,50,0.001154
False,True,True,8,50,64,0.001128
False,True,True,8,50,80,0.001148
False,True,True,8,50,100,0.0012615
False,True,True,8,50,128,0.001112
False,True,True,8,50,256,0.001132
False,True,True,8,64,4,0.0018895
False,True,True,8,64,8,0.0013445
False,True,True,8,64,16,0.0011485
False,True,True,8,64,20,0.0012325
False,True,True,8,64,32,0.0011389999999999
False,True,True,8,64,50,0.0012035
False,True,True,8,64,64,0.00113
False,True,True,8,64,80,0.001121
False,True,True,8,64,100,0.0012465
False,True,True,8,64,128,0.0010934999999999
False,True,True,8,64,256,0.0020735
False,True,True,8,80,4,0.002031
False,True,True,8,80,8,0.001302
False,True,True,8,80,16,0.0013085
False,True,True,8,80,20,0.0013065
False,True,True,8,80,32,0.00113
False,True,True,8,80,50,0.001174
False,True,True,8,80,64,0.0011489999999999
False,True,True,8,80,80,0.0011565
False,True,True,8,80,100,0.001218
False,True,True,8,80,128,0.001149
False,True,True,8,80,256,0.001199
False,True,True,8,100,4,0.0019399999999999
False,True,True,8,100,8,0.0014104999999999
False,True,True,8,100,16,0.001229
False,True,True,8,100,20,0.0013105
False,True,True,8,100,32,0.001344
False,True,True,8,100,50,0.0010935
False,True,True,8,100,64,0.0012585
False,True,True,8,100,80,0.0011315
False,True,True,8,100,100,0.0011795
False,True,True,8,100,128,0.0011749999999999
False,True,True,8,100,256,0.0011755
False,True,True,8,128,4,0.002155
False,True,True,8,128,8,0.00123
False,True,True,8,128,16,0.0011879999999999
False,True,True,8,128,20,0.0012699999999999
False,True,True,8,128,32,0.001225
False,True,True,8,128,50,0.0012055
False,True,True,8,128,64,0.001267
False,True,True,8,128,80,0.001143
False,True,True,8,128,100,0.001152
False,True,True,8,128,128,0.0011765
False,True,True,8,128,256,0.0020505
False,True,True,8,2048,4,0.0018425
False,True,True,8,2048,8,0.001303
False,True,True,8,2048,16,0.0010865
False,True,True,8,2048,20,0.001229
False,True,True,8,2048,32,0.001128
False,True,True,8,2048,50,0.001093
False,True,True,8,2048,64,0.001299
False,True,True,8,2048,80,0.001225
False,True,True,8,2048,100,0.0011685
False,True,True,8,2048,128,0.001157
False,True,True,8,2048,256,0.001266
False,True,True,16,4,4,0.0019945
False,True,True,16,4,8,0.001436
False,True,True,16,4,16,0.001704
False,True,True,16,4,20,0.00122
False,True,True,16,4,32,0.001268
False,True,True,16,4,50,0.0012339999999999
False,True,True,16,4,64,0.001207
False,True,True,16,4,80,0.0012005
False,True,True,16,4,100,0.0012195
False,True,True,16,4,128,0.001189
False,True,True,16,4,256,0.001327
False,True,True,16,8,4,0.00179
False,True,True,16,8,8,0.0015279999999999
False,True,True,16,8,16,0.001514
False,True,True,16,8,20,0.0013289999999999
False,True,True,16,8,32,0.001233
False,True,True,16,8,50,0.0011365
False,True,True,16,8,64,0.0012085
False,True,True,16,8,80,0.0012745
False,True,True,16,8,100,0.0012564999999999
False,True,True,16,8,128,0.001155
False,True,True,16,8,256,0.00133
False,True,True,16,16,4,0.0020485
False,True,True,16,16,8,0.0017065
False,True,True,16,16,16,0.0011895
False,True,True,16,16,20,0.0013815
False,True,True,16,16,32,0.001246
False,True,True,16,16,50,0.0012345
False,True,True,16,16,64,0.0011385
False,True,True,16,16,80,0.001166
False,True,True,16,16,100,0.0012025
False,True,True,16,16,128,0.001235
False,True,True,16,16,256,0.0012595
False,True,True,16,20,4,0.0019195
False,True,True,16,20,8,0.0014984999999999
False,True,True,16,20,16,0.001207
False,True,True,16,20,20,0.0012764999999999
False,True,True,16,20,32,0.001076
False,True,True,16,20,50,0.001174
False,True,True,16,20,64,0.001125
False,True,True,16,20,80,0.00131
False,True,True,16,20,100,0.001218
False,True,True,16,20,128,0.00127
False,True,True,16,20,256,0.0012239999999999
False,True,True,16,32,4,0.001866
False,True,True,16,32,8,0.001614
False,True,True,16,32,16,0.0012025
False,True,True,16,32,20,0.0012065
False,True,True,16,32,32,0.0011575
False,True,True,16,32,50,0.001197
False,True,True,16,32,64,0.001291
False,True,True,16,32,80,0.0012475
False,True,True,16,32,100,0.001135
False,True,True,16,32,128,0.0011295
False,True,True,16,32,256,0.0014455
False,True,True,16,50,4,0.001774
False,True,True,16,50,8,0.001455
False,True,True,16,50,16,0.0012075
False,True,True,16,50,20,0.00118
False,True,True,16,50,32,0.001156
False,True,True,16,50,50,0.0011895
False,True,True,16,50,64,0.0011335
False,True,True,16,50,80,0.0011895
False,True,True,16,50,100,0.0010845
False,True,True,16,50,128,0.0011845
False,True,True,16,50,256,0.001173
False,True,True,16,64,4,0.001877
False,True,True,16,64,8,0.0015999999999999
False,True,True,16,64,16,0.0012065
False,True,True,16,64,20,0.0012144999999999
False,True,True,16,64,32,0.00116
False,True,True,16,64,50,0.001334
False,True,True,16,64,64,0.0013175
False,True,True,16,64,80,0.001181
False,True,True,16,64,100,0.001088
False,True,True,16,64,128,0.001098
False,True,True,16,64,256,0.0021725
False,True,True,16,80,4,0.001829
False,True,True,16,80,8,0.0015934999999999
False,True,True,16,80,16,0.0012325
False,True,True,16,80,20,0.0011819999999999
False,True,True,16,80,32,0.001078
False,True,True,16,80,50,0.0013024999999999
False,True,True,16,80,64,0.0012339999999999
False,True,True,16,80,80,0.0012755
False,True,True,16,80,100,0.0012675
False,True,True,16,80,128,0.001212
False,True,True,16,80,256,0.0012735
False,True,True,16,100,4,0.0018065
False,True,True,16,100,8,0.001513
False,True,True,16,100,16,0.0012095
False,True,True,16,100,20,0.001212
False,True,True,16,100,32,0.001081
False,True,True,16,100,50,0.0011819999999999
False,True,True,16,100,64,0.0011495
False,True,True,16,100,80,0.0012725
False,True,True,16,100,100,0.00124
False,True,True,16,100,128,0.001279
False,True,True,16,100,256,0.0011749999999999
False,True,True,16,128,4,0.0018614999999999
False,True,True,16,128,8,0.0015425
False,True,True,16,128,16,0.0012815
False,True,True,16,128,20,0.001201
False,True,True,16,128,32,0.0011455
False,True,True,16,128,50,0.001199
False,True,True,16,128,64,0.001176
False,True,True,16,128,80,0.0011554999999999
False,True,True,16,128,100,0.001173
False,True,True,16,128,128,0.0012465
False,True,True,16,128,256,0.002211
False,True,True,16,2048,4,0.0027125
False,True,True,16,2048,8,0.001657
False,True,True,16,2048,16,0.0013635
False,True,True,16,2048,20,0.0012055
